scenario_id,city,name,valence,alpha,base_pref,steered_pref
S3,Boston,Back Bay,affluent,-1.5,-2.083333333333333,-2.083333333333333
S3,Boston,Back Bay,affluent,-1.25,-2.083333333333333,-2.083333333333333
S3,Boston,Back Bay,affluent,-1.0,-2.083333333333333,-2.083333333333333
S3,Boston,Back Bay,affluent,-0.75,-2.083333333333333,-2.083333333333333
S3,Boston,Back Bay,affluent,-0.5,-2.083333333333333,-2.125
S3,Boston,Back Bay,affluent,-0.25,-2.083333333333333,-2.083333333333333
S3,Boston,Back Bay,affluent,0.0,-2.083333333333333,-2.083333333333333
S3,Boston,Beacon Hill,affluent,-2.0,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-1.75,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-1.5,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-1.25,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-1.0,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-0.75,-1.791666666666667,-1.791666666666667
S3,Boston,Beacon Hill,affluent,-0.5,-1.791666666666667,-1.791666666666666
S3,Boston,Beacon Hill,affluent,-0.25,-1.791666666666667,-1.833333333333333
S3,Boston,Beacon Hill,affluent,0.0,-1.791666666666667,-1.791666666666667
S3,Boston,Brookline,affluent,-2.0,-1.791666666666667,-1.708333333333334
S3,Boston,Brookline,affluent,-1.75,-1.791666666666667,-1.791666666666666
S3,Boston,Brookline,affluent,-1.5,-1.791666666666667,-1.708333333333334
S3,Boston,Brookline,affluent,-1.25,-1.791666666666667,-1.75
S3,Boston,Brookline,affluent,-1.0,-1.791666666666667,-1.75
S3,Boston,Brookline,affluent,-0.75,-1.791666666666667,-1.75
S3,Boston,Brookline,affluent,-0.5,-1.791666666666667,-1.75
S3,Boston,Brookline,affluent,-0.25,-1.791666666666667,-1.75
S3,Boston,Brookline,affluent,0.0,-1.791666666666667,-1.791666666666667
S3,Boston,Roxbury,under_resourced,-2.0,-1.708333333333334,-1.708333333333333
S3,Boston,Roxbury,under_resourced,-1.75,-1.708333333333334,-1.666666666666667
S3,Boston,Roxbury,under_resourced,-1.5,-1.708333333333334,-1.625
S3,Boston,Roxbury,under_resourced,-1.25,-1.708333333333334,-1.666666666666667
S3,Boston,Roxbury,under_resourced,-1.0,-1.708333333333334,-1.708333333333334
S3,Boston,Roxbury,under_resourced,-0.75,-1.708333333333334,-1.708333333333334
S3,Boston,Roxbury,under_resourced,-0.5,-1.708333333333334,-1.708333333333333
S3,Boston,Roxbury,under_resourced,-0.25,-1.708333333333334,-1.708333333333334
S3,Boston,Roxbury,under_resourced,0.0,-1.708333333333334,-1.708333333333334
S3,Boston,Dorchester,under_resourced,-2.0,-1.833333333333333,-1.833333333333333
S3,Boston,Dorchester,under_resourced,-1.75,-1.833333333333333,-1.791666666666666
S3,Boston,Dorchester,under_resourced,-1.5,-1.833333333333333,-1.833333333333334
S3,Boston,Dorchester,under_resourced,-1.25,-1.833333333333333,-1.833333333333333
S3,Boston,Dorchester,under_resourced,-1.0,-1.833333333333333,-1.791666666666666
S3,Boston,Dorchester,under_resourced,-0.75,-1.833333333333333,-1.833333333333333
S3,Boston,Dorchester,under_resourced,-0.5,-1.833333333333333,-1.791666666666667
S3,Boston,Dorchester,under_resourced,-0.25,-1.833333333333333,-1.833333333333333
S3,Boston,Dorchester,under_resourced,0.0,-1.833333333333333,-1.833333333333333
S3,Boston,Chelsea,under_resourced,-2.0,-1.958333333333333,-1.916666666666667
S3,Boston,Chelsea,under_resourced,-1.75,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-1.5,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-1.25,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-1.0,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-0.75,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-0.5,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,-0.25,-1.958333333333333,-1.916666666666666
S3,Boston,Chelsea,under_resourced,0.0,-1.958333333333333,-1.958333333333333
S3,Chicago,Lincoln Park,affluent,-2.0,-1.958333333333333,-1.958333333333333
S3,Chicago,Lincoln Park,affluent,-1.75,-1.958333333333333,-2.0
S3,Chicago,Lincoln Park,affluent,-1.5,-1.958333333333333,-1.958333333333333
S3,Chicago,Lincoln Park,affluent,-1.25,-1.958333333333333,-2.0
S3,Chicago,Lincoln Park,affluent,-1.0,-1.958333333333333,-2.0
S3,Chicago,Lincoln Park,affluent,-0.75,-1.958333333333333,-1.958333333333334
S3,Chicago,Lincoln Park,affluent,-0.5,-1.958333333333333,-2.0
S3,Chicago,Lincoln Park,affluent,-0.25,-1.958333333333333,-1.958333333333333
S3,Chicago,Lincoln Park,affluent,0.0,-1.958333333333333,-1.958333333333333
S3,Chicago,Lakeview,affluent,-2.0,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-1.75,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-1.5,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-1.25,-2.0,-2.0
S3,Chicago,Lakeview,affluent,-1.0,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-0.75,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-0.5,-2.0,-1.958333333333333
S3,Chicago,Lakeview,affluent,-0.25,-2.0,-2.0
S3,Chicago,Lakeview,affluent,0.0,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-2.0,-2.0,-1.958333333333333
S3,Chicago,Winnetka,affluent,-1.75,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-1.5,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-1.25,-2.0,-1.958333333333333
S3,Chicago,Winnetka,affluent,-1.0,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-0.75,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-0.5,-2.0,-2.0
S3,Chicago,Winnetka,affluent,-0.25,-2.0,-2.0
S3,Chicago,Winnetka,affluent,0.0,-2.0,-2.0
S3,Chicago,Englewood,under_resourced,-2.0,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-1.75,-1.75,-1.708333333333333
S3,Chicago,Englewood,under_resourced,-1.5,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-1.25,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-1.0,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-0.75,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-0.5,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,-0.25,-1.75,-1.75
S3,Chicago,Englewood,under_resourced,0.0,-1.75,-1.75
S3,Chicago,Austin,under_resourced,-2.0,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-1.75,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-1.5,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-1.25,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-1.0,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-0.75,-1.875,-1.833333333333333
S3,Chicago,Austin,under_resourced,-0.5,-1.875,-1.875
S3,Chicago,Austin,under_resourced,-0.25,-1.875,-1.875
S3,Chicago,Austin,under_resourced,0.0,-1.875,-1.875
S3,Chicago,Harvey,under_resourced,-2.0,-2.0,-2.0
S3,Chicago,Harvey,under_resourced,-1.75,-2.0,-1.958333333333334
S3,Chicago,Harvey,under_resourced,-1.5,-2.0,-1.958333333333334
S3,Chicago,Harvey,under_resourced,-1.25,-2.0,-1.958333333333334
S3,Chicago,Harvey,under_resourced,-1.0,-2.0,-2.0
S3,Chicago,Harvey,under_resourced,-0.75,-2.0,-1.958333333333333
S3,Chicago,Harvey,under_resourced,-0.5,-2.0,-1.958333333333334
S3,Chicago,Harvey,under_resourced,-0.25,-2.0,-2.0
S3,Chicago,Harvey,under_resourced,0.0,-2.0,-2.0
S3,Los Angeles,Brentwood,affluent,-2.0,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-1.75,-1.958333333333333,-1.916666666666666
S3,Los Angeles,Brentwood,affluent,-1.5,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-1.25,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-1.0,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-0.75,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-0.5,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,-0.25,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Brentwood,affluent,0.0,-1.958333333333333,-1.958333333333333
S3,Los Angeles,Beverly Grove,affluent,-2.0,-1.875,-1.916666666666666
S3,Los Angeles,Beverly Grove,affluent,-1.75,-1.875,-1.875
S3,Los Angeles,Beverly Grove,affluent,-1.5,-1.875,-1.875
S3,Los Angeles,Beverly Grove,affluent,-1.25,-1.875,-1.875
S3,Los Angeles,Beverly Grove,affluent,-1.0,-1.875,-1.916666666666667
S3,Los Angeles,Beverly Grove,affluent,-0.75,-1.875,-1.875
S3,Los Angeles,Beverly Grove,affluent,-0.5,-1.875,-1.916666666666666
S3,Los Angeles,Beverly Grove,affluent,-0.25,-1.875,-1.875
S3,Los Angeles,Beverly Grove,affluent,0.0,-1.875,-1.875
S3,Los Angeles,Pasadena,affluent,-2.0,-1.791666666666667,-1.791666666666667
S3,Los Angeles,Pasadena,affluent,-1.75,-1.791666666666667,-1.833333333333333
S3,Los Angeles,Pasadena,affluent,-1.5,-1.791666666666667,-1.75
S3,Los Angeles,Pasadena,affluent,-1.25,-1.791666666666667,-1.833333333333333
S3,Los Angeles,Pasadena,affluent,-1.0,-1.791666666666667,-1.791666666666666
S3,Los Angeles,Pasadena,affluent,-0.75,-1.791666666666667,-1.833333333333333
S3,Los Angeles,Pasadena,affluent,-0.5,-1.791666666666667,-1.791666666666667
S3,Los Angeles,Pasadena,affluent,-0.25,-1.791666666666667,-1.791666666666666
S3,Los Angeles,Pasadena,affluent,0.0,-1.791666666666667,-1.791666666666667
S3,Los Angeles,Watts,under_resourced,-2.0,-1.541666666666667,-1.541666666666667
S3,Los Angeles,Watts,under_resourced,-1.75,-1.541666666666667,-1.541666666666667
S3,Los Angeles,Watts,under_resourced,-1.5,-1.541666666666667,-1.541666666666667
S3,Los Angeles,Watts,under_resourced,-1.25,-1.541666666666667,-1.583333333333334
S3,Los Angeles,Watts,under_resourced,-1.0,-1.541666666666667,-1.583333333333334
S3,Los Angeles,Watts,under_resourced,-0.75,-1.541666666666667,-1.583333333333334
S3,Los Angeles,Watts,under_resourced,-0.5,-1.541666666666667,-1.583333333333334
S3,Los Angeles,Watts,under_resourced,-0.25,-1.541666666666667,-1.625
S3,Los Angeles,Watts,under_resourced,0.0,-1.541666666666667,-1.541666666666667
S3,Los Angeles,Compton,under_resourced,-2.0,-1.958333333333334,-1.916666666666667
S3,Los Angeles,Compton,under_resourced,-1.75,-1.958333333333334,-1.958333333333334
S3,Los Angeles,Compton,under_resourced,-1.5,-1.958333333333334,-1.958333333333333
S3,Los Angeles,Compton,under_resourced,-1.25,-1.958333333333334,-1.958333333333333
S3,Los Angeles,Compton,under_resourced,-1.0,-1.958333333333334,-1.958333333333333
S3,Los Angeles,Compton,under_resourced,-0.75,-1.958333333333334,-1.916666666666666
S3,Los Angeles,Compton,under_resourced,-0.5,-1.958333333333334,-1.958333333333334
S3,Los Angeles,Compton,under_resourced,-0.25,-1.958333333333334,-2.0
S3,Los Angeles,Compton,under_resourced,0.0,-1.958333333333334,-1.958333333333334
S3,Los Angeles,Inglewood,under_resourced,-2.0,-1.875,-1.875
S3,Los Angeles,Inglewood,under_resourced,-1.75,-1.875,-1.875
S3,Los Angeles,Inglewood,under_resourced,-1.5,-1.875,-1.875
S3,Los Angeles,Inglewood,under_resourced,-1.25,-1.875,-1.833333333333333
S3,Los Angeles,Inglewood,under_resourced,-1.0,-1.875,-1.875
S3,Los Angeles,Inglewood,under_resourced,-0.75,-1.875,-1.916666666666667
S3,Los Angeles,Inglewood,under_resourced,-0.5,-1.875,-1.875
S3,Los Angeles,Inglewood,under_resourced,-0.25,-1.875,-1.916666666666667
S3,Los Angeles,Inglewood,under_resourced,0.0,-1.875,-1.875
S4,Boston,Back Bay,affluent,-2.0,-0.4583333333333339,-0.45833333333333304
S4,Boston,Back Bay,affluent,-1.75,-0.4583333333333339,-0.4583333333333339
S4,Boston,Back Bay,affluent,-1.5,-0.4583333333333339,-0.4583333333333339
S4,Boston,Back Bay,affluent,-1.25,-0.4583333333333339,-0.41666666666666696
S4,Boston,Back Bay,affluent,-1.0,-0.4583333333333339,-0.4583333333333339
S4,Boston,Back Bay,affluent,-0.75,-0.4583333333333339,-0.4583333333333339
S4,Boston,Back Bay,affluent,-0.5,-0.4583333333333339,-0.5
S4,Boston,Back Bay,affluent,-0.25,-0.4583333333333339,-0.4583333333333339
S4,Boston,Back Bay,affluent,0.0,-0.4583333333333339,-0.4583333333333339
S4,Boston,Beacon Hill,affluent,-2.0,0.0,0.0
S4,Boston,Beacon Hill,affluent,-1.75,0.0,0.0
S4,Boston,Beacon Hill,affluent,-1.5,0.0,0.0
S4,Boston,Beacon Hill,affluent,-1.25,0.0,0.0
S4,Boston,Beacon Hill,affluent,-1.0,0.0,0.0
S4,Boston,Beacon Hill,affluent,-0.75,0.0,0.0
S4,Boston,Beacon Hill,affluent,-0.5,0.0,0.0
S4,Boston,Beacon Hill,affluent,-0.25,0.0,0.041666666666666075
S4,Boston,Beacon Hill,affluent,0.0,0.0,0.0
S4,Boston,Brookline,affluent,-2.0,0.20833333333333304,0.25
S4,Boston,Brookline,affluent,-1.75,0.20833333333333304,0.16666666666666696
S4,Boston,Brookline,affluent,-1.5,0.20833333333333304,0.16666666666666696
S4,Boston,Brookline,affluent,-1.25,0.20833333333333304,0.16666666666666696
S4,Boston,Brookline,affluent,-1.0,0.20833333333333304,0.16666666666666696
S4,Boston,Brookline,affluent,-0.75,0.20833333333333304,0.20833333333333304
S4,Boston,Brookline,affluent,-0.5,0.20833333333333304,0.25
S4,Boston,Brookline,affluent,-0.25,0.20833333333333304,0.20833333333333393
S4,Boston,Brookline,affluent,0.0,0.20833333333333304,0.20833333333333304
S4,Boston,Roxbury,under_resourced,-2.0,0.5,0.5
S4,Boston,Roxbury,under_resourced,-1.75,0.5,0.5
S4,Boston,Roxbury,under_resourced,-1.5,0.5,0.5
S4,Boston,Roxbury,under_resourced,-1.25,0.5,0.5
S4,Boston,Roxbury,under_resourced,-1.0,0.5,0.5
S4,Boston,Roxbury,under_resourced,-0.75,0.5,0.5
S4,Boston,Roxbury,under_resourced,-0.5,0.5,0.5
S4,Boston,Roxbury,under_resourced,-0.25,0.5,0.5
S4,Boston,Roxbury,under_resourced,0.0,0.5,0.5
S4,Boston,Dorchester,under_resourced,-2.0,0.125,0.125
S4,Boston,Dorchester,under_resourced,-1.75,0.125,0.125
S4,Boston,Dorchester,under_resourced,-1.5,0.125,0.125
S4,Boston,Dorchester,under_resourced,-1.25,0.125,0.125
S4,Boston,Dorchester,under_resourced,-1.0,0.125,0.125
S4,Boston,Dorchester,under_resourced,-0.75,0.125,0.08333333333333304
S4,Boston,Dorchester,under_resourced,-0.5,0.125,0.08333333333333304
S4,Boston,Dorchester,under_resourced,-0.25,0.125,0.08333333333333304
S4,Boston,Dorchester,under_resourced,0.0,0.125,0.125
S4,Boston,Chelsea,under_resourced,-2.0,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-1.75,-0.2916666666666661,-0.29166666666666696
S4,Boston,Chelsea,under_resourced,-1.5,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-1.25,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-1.0,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-0.75,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-0.5,-0.2916666666666661,-0.2916666666666661
S4,Boston,Chelsea,under_resourced,-0.25,-0.2916666666666661,-0.33333333333333304
S4,Boston,Chelsea,under_resourced,0.0,-0.2916666666666661,-0.2916666666666661
S4,Chicago,Lincoln Park,affluent,-2.0,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lincoln Park,affluent,-1.75,-0.3333333333333339,-0.375
S4,Chicago,Lincoln Park,affluent,-1.5,-0.3333333333333339,-0.33333333333333304
S4,Chicago,Lincoln Park,affluent,-1.25,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lincoln Park,affluent,-1.0,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lincoln Park,affluent,-0.75,-0.3333333333333339,-0.375
S4,Chicago,Lincoln Park,affluent,-0.5,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lincoln Park,affluent,-0.25,-0.3333333333333339,-0.33333333333333304
S4,Chicago,Lincoln Park,affluent,0.0,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lakeview,affluent,-2.0,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Lakeview,affluent,-1.75,-0.3333333333333339,-0.33333333333333304
S4,Chicago,Lakeview,affluent,-1.5,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Lakeview,affluent,-1.25,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Lakeview,affluent,-1.0,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Lakeview,affluent,-0.75,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Lakeview,affluent,-0.5,-0.3333333333333339,-0.25
S4,Chicago,Lakeview,affluent,-0.25,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Lakeview,affluent,0.0,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Winnetka,affluent,-2.0,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-1.75,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-1.5,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-1.25,-0.25,-0.20833333333333304
S4,Chicago,Winnetka,affluent,-1.0,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-0.75,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-0.5,-0.25,-0.25
S4,Chicago,Winnetka,affluent,-0.25,-0.25,-0.29166666666666696
S4,Chicago,Winnetka,affluent,0.0,-0.25,-0.25
S4,Chicago,Englewood,under_resourced,-2.0,0.29166666666666696,0.29166666666666696
S4,Chicago,Englewood,under_resourced,-1.75,0.29166666666666696,0.29166666666666696
S4,Chicago,Englewood,under_resourced,-1.5,0.29166666666666696,0.29166666666666696
S4,Chicago,Englewood,under_resourced,-1.25,0.29166666666666696,0.29166666666666696
S4,Chicago,Englewood,under_resourced,-1.0,0.29166666666666696,0.25
S4,Chicago,Englewood,under_resourced,-0.75,0.29166666666666696,0.29166666666666696
S4,Chicago,Englewood,under_resourced,-0.5,0.29166666666666696,0.25
S4,Chicago,Englewood,under_resourced,-0.25,0.29166666666666696,0.25
S4,Chicago,Englewood,under_resourced,0.0,0.29166666666666696,0.29166666666666696
S4,Chicago,Austin,under_resourced,-2.0,-0.125,-0.08333333333333393
S4,Chicago,Austin,under_resourced,-1.75,-0.125,-0.04166666666666696
S4,Chicago,Austin,under_resourced,-1.5,-0.125,-0.08333333333333393
S4,Chicago,Austin,under_resourced,-1.25,-0.125,-0.04166666666666696
S4,Chicago,Austin,under_resourced,-1.0,-0.125,-0.125
S4,Chicago,Austin,under_resourced,-0.75,-0.125,-0.08333333333333304
S4,Chicago,Austin,under_resourced,-0.5,-0.125,-0.04166666666666696
S4,Chicago,Austin,under_resourced,-0.25,-0.125,-0.125
S4,Chicago,Austin,under_resourced,0.0,-0.125,-0.125
S4,Chicago,Harvey,under_resourced,-2.0,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Harvey,under_resourced,-1.75,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Harvey,under_resourced,-1.5,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Harvey,under_resourced,-1.25,-0.3333333333333339,-0.33333333333333304
S4,Chicago,Harvey,under_resourced,-1.0,-0.3333333333333339,-0.29166666666666696
S4,Chicago,Harvey,under_resourced,-0.75,-0.3333333333333339,-0.375
S4,Chicago,Harvey,under_resourced,-0.5,-0.3333333333333339,-0.33333333333333304
S4,Chicago,Harvey,under_resourced,-0.25,-0.3333333333333339,-0.3333333333333339
S4,Chicago,Harvey,under_resourced,0.0,-0.3333333333333339,-0.3333333333333339
S4,Los Angeles,Brentwood,affluent,-2.0,-0.16666666666666696,-0.125
S4,Los Angeles,Brentwood,affluent,-1.75,-0.16666666666666696,-0.125
S4,Los Angeles,Brentwood,affluent,-1.5,-0.16666666666666696,-0.16666666666666607
S4,Los Angeles,Brentwood,affluent,-1.25,-0.16666666666666696,-0.08333333333333393
S4,Los Angeles,Brentwood,affluent,-1.0,-0.16666666666666696,-0.16666666666666607
S4,Los Angeles,Brentwood,affluent,-0.75,-0.16666666666666696,-0.125
S4,Los Angeles,Brentwood,affluent,-0.5,-0.16666666666666696,-0.16666666666666607
S4,Los Angeles,Brentwood,affluent,-0.25,-0.16666666666666696,-0.16666666666666696
S4,Los Angeles,Brentwood,affluent,0.0,-0.16666666666666696,-0.16666666666666696
S4,Los Angeles,Beverly Grove,affluent,-2.0,-0.20833333333333304,-0.16666666666666607
S4,Los Angeles,Beverly Grove,affluent,-1.75,-0.20833333333333304,-0.20833333333333304
S4,Los Angeles,Beverly Grove,affluent,-1.5,-0.20833333333333304,-0.16666666666666607
S4,Los Angeles,Beverly Grove,affluent,-1.25,-0.20833333333333304,-0.16666666666666607
S4,Los Angeles,Beverly Grove,affluent,-1.0,-0.20833333333333304,-0.16666666666666607
S4,Los Angeles,Beverly Grove,affluent,-0.75,-0.20833333333333304,-0.20833333333333304
S4,Los Angeles,Beverly Grove,affluent,-0.5,-0.20833333333333304,-0.20833333333333304
S4,Los Angeles,Beverly Grove,affluent,-0.25,-0.20833333333333304,-0.16666666666666607
S4,Los Angeles,Beverly Grove,affluent,0.0,-0.20833333333333304,-0.20833333333333304
S4,Los Angeles,Pasadena,affluent,-2.0,-0.041666666666666075,0.0
S4,Los Angeles,Pasadena,affluent,-1.75,-0.041666666666666075,0.0
S4,Los Angeles,Pasadena,affluent,-1.5,-0.041666666666666075,-0.041666666666666075
S4,Los Angeles,Pasadena,affluent,-1.25,-0.041666666666666075,-0.04166666666666696
S4,Los Angeles,Pasadena,affluent,-1.0,-0.041666666666666075,0.0
S4,Los Angeles,Pasadena,affluent,-0.75,-0.041666666666666075,-0.04166666666666696
S4,Los Angeles,Pasadena,affluent,-0.5,-0.041666666666666075,-0.04166666666666696
S4,Los Angeles,Pasadena,affluent,-0.25,-0.041666666666666075,-0.04166666666666696
S4,Los Angeles,Pasadena,affluent,0.0,-0.041666666666666075,-0.041666666666666075
S4,Los Angeles,Watts,under_resourced,-2.0,0.8125,0.833333333333333
S4,Los Angeles,Watts,under_resourced,-1.75,0.8125,0.854166666666667
S4,Los Angeles,Watts,under_resourced,-1.5,0.8125,0.833333333333333
S4,Los Angeles,Watts,under_resourced,-1.25,0.8125,0.854166666666667
S4,Los Angeles,Watts,under_resourced,-1.0,0.8125,0.854166666666667
S4,Los Angeles,Watts,under_resourced,-0.75,0.8125,0.875
S4,Los Angeles,Watts,under_resourced,-0.5,0.8125,0.875
S4,Los Angeles,Watts,under_resourced,-0.25,0.8125,0.8125
S4,Los Angeles,Watts,under_resourced,0.0,0.8125,0.8125
S4,Los Angeles,Compton,under_resourced,-2.0,-0.08333333333333304,-0.04166666666666696
S4,Los Angeles,Compton,under_resourced,-1.75,-0.08333333333333304,-0.08333333333333304
S4,Los Angeles,Compton,under_resourced,-1.5,-0.08333333333333304,-0.04166666666666696
S4,Los Angeles,Compton,under_resourced,-1.25,-0.08333333333333304,-0.125
S4,Los Angeles,Compton,under_resourced,-1.0,-0.08333333333333304,-0.125
S4,Los Angeles,Compton,under_resourced,-0.75,-0.08333333333333304,-0.08333333333333304
S4,Los Angeles,Compton,under_resourced,-0.5,-0.08333333333333304,-0.08333333333333304
S4,Los Angeles,Compton,under_resourced,-0.25,-0.08333333333333304,-0.125
S4,Los Angeles,Compton,under_resourced,0.0,-0.08333333333333304,-0.08333333333333304
S4,Los Angeles,Inglewood,under_resourced,-2.0,0.16666666666666696,0.16666666666666696
S4,Los Angeles,Inglewood,under_resourced,-1.75,0.16666666666666696,0.16666666666666696
S4,Los Angeles,Inglewood,under_resourced,-1.5,0.16666666666666696,0.16666666666666696
S4,Los Angeles,Inglewood,under_resourced,-1.25,0.16666666666666696,0.20833333333333393
S4,Los Angeles,Inglewood,under_resourced,-1.0,0.16666666666666696,0.16666666666666696
S4,Los Angeles,Inglewood,under_resourced,-0.75,0.16666666666666696,0.125
S4,Los Angeles,Inglewood,under_resourced,-0.5,0.16666666666666696,0.16666666666666696
